n_blocks,insert_bps,erase_bps
1883,7.33523e+06,1.45987e+06
1883,7.33523e+06,3.63107e+06
1883,7.33523e+06,1.69024e+06
1885,4.5303e+06,1.69024e+06
1885,4.5303e+06,1.30556e+06
1887,1.14787e+07,1.30556e+06
1883,1.14787e+07,6.13717e+06
1881,1.14787e+07,2.11692e+07
1881,1.14787e+07,1.01423e+06
1883,1.24839e+07,1.01423e+06
1885,3012.05,1.01423e+06
1885,3012.05,1.27103e+06
1887,2.64141e+06,1.27103e+06
1889,5.58621e+06,1.27103e+06
1886,5.58621e+06,2.53695e+06
1888,720994,2.53695e+06
1890,264865,2.53695e+06
1888,264865,3.28686e+06
1890,9.52222e+07,3.28686e+06
1889,9.52222e+07,4.37073e+06
1891,507937,4.37073e+06
1893,3.46809e+06,4.37073e+06
1893,3.46809e+06,2.67094e+06
1895,3.06452e+06,2.67094e+06
1895,3.06452e+06,760000
1897,6.75e+06,760000
1893,6.75e+06,6.91746e+06
1895,6.97143e+06,6.91746e+06
1897,237624,6.91746e+06
1899,377500,6.91746e+06
1899,377500,5.99438e+06
1901,5.90251e+06,5.99438e+06
1903,607073,5.99438e+06
1901,607073,1.93361e+07
1903,1.1913e+07,1.93361e+07
1897,1.1913e+07,4.71429e+06
1899,1.18889e+07,4.71429e+06
1901,500000,4.71429e+06
1903,266667,4.71429e+06
1902,266667,4.7037e+06
1904,6.45383e+06,4.7037e+06
1901,6.45383e+06,2.95183e+06
1897,6.45383e+06,5.5e+06
1896,6.45383e+06,834382
1898,9.25253e+06,834382
1900,779376,834382
1900,779376,3.4553e+06
1902,5.0812e+06,3.4553e+06
1902,5.0812e+06,481405
1898,5.0812e+06,3.12794e+06
1900,8.2654e+06,3.12794e+06
1894,8.2654e+06,3.1367e+06
1896,6.02237e+06,3.1367e+06
1891,6.02237e+06,6.21683e+06
1891,6.02237e+06,1.525e+07
1893,1.97239e+06,1.525e+07
1895,3.3151e+06,1.525e+07
1888,3.3151e+06,9.56014e+06
1890,1.205e+07,9.56014e+06
1892,2.33399e+06,9.56014e+06
1887,2.33399e+06,5.61423e+06
1889,3.2958e+06,5.61423e+06
1888,3.2958e+06,4.1236e+06
1888,3.2958e+06,46448.1
1890,1.86364e+06,46448.1
1889,1.86364e+06,7.68382e+06
1891,2.00496e+06,7.68382e+06
1893,4.54783e+06,7.68382e+06
1887,4.54783e+06,5.62899e+06
1889,9.73585e+06,5.62899e+06
1891,8.20769e+06,5.62899e+06
1891,8.20769e+06,5.61379e+06
1891,8.20769e+06,6.22667e+06
1893,72784.8,6.22667e+06
1895,2.85507e+06,6.22667e+06
1894,2.85507e+06,2.10628e+06
1894,2.85507e+06,2.30894e+06
1896,2.16955e+06,2.30894e+06
1898,2.47683e+06,2.30894e+06
1898,2.47683e+06,1.07477e+06
1896,2.47683e+06,3.66667e+06
1898,6.47826e+06,3.66667e+06
1898,6.47826e+06,6.32353e+06
1897,6.47826e+06,2.85135e+06
1896,6.47826e+06,2.93075e+06
1898,8.53778e+06,2.93075e+06
1898,8.53778e+06,2.28084e+06
1898,8.53778e+06,728467
1900,968144,728467
1902,426829,728467
1902,426829,1.80462e+07
1904,5.60982e+06,1.80462e+07
1899,5.60982e+06,8.86905e+06
1901,8.36667e+06,8.86905e+06
1903,5.43959e+06,8.86905e+06
1903,5.43959e+06,954545
1899,5.43959e+06,1.07895e+07
1901,2.30183e+07,1.07895e+07
1898,2.30183e+07,1.03211e+07
1900,4.15068e+06,1.03211e+07
1902,3.24809e+06,1.03211e+07
1904,1.38608e+06,1.03211e+07
1901,1.38608e+06,6.72549e+06
1899,1.38608e+06,6.50882e+06
1901,1.47277e+07,6.50882e+06
1901,1.47277e+07,598165
1900,1.47277e+07,2.47815e+06
1902,4.625e+06,2.47815e+06
1904,627219,2.47815e+06
1904,627219,3.23721e+06
1902,627219,2.10938e+06
1904,33950.6,2.10938e+06
1906,5.44291e+06,2.10938e+06
1904,5.44291e+06,3.83558e+06
1906,3.8017e+06,3.83558e+06
1908,2.06886e+06,3.83558e+06
1910,103448,3.83558e+06
1905,103448,4.3871e+06
1907,575862,4.3871e+06
1906,575862,7.26705e+06
1908,2.85325e+06,7.26705e+06
1910,3.78947e+06,7.26705e+06
1905,3.78947e+06,5.21644e+06
1905,3.78947e+06,1.08344e+07
1907,904348,1.08344e+07
1909,4.43409e+06,1.08344e+07
1909,4.43409e+06,306122
1909,4.43409e+06,321782
1906,4.43409e+06,2.38916e+06
1906,4.43409e+06,1.06215e+06
1908,1.11425e+06,1.06215e+06
1905,1.11425e+06,4.34052e+06
1907,4.43349e+06,4.34052e+06
1906,4.43349e+06,2.51585e+06
1906,4.43349e+06,2.52198e+06
1908,4.21222e+06,2.52198e+06
1910,171875,2.52198e+06
1910,171875,750000
1910,171875,1.05082e+07
1912,5.44858e+06,1.05082e+07
1906,5.44858e+06,7.34167e+06
1906,5.44858e+06,3.99387e+06
1908,1.72876e+06,3.99387e+06
1908,1.72876e+06,3.77037e+06
1910,3.18509e+06,3.77037e+06
1909,3.18509e+06,7.88793e+06
1911,8.5614e+06,7.88793e+06
1908,8.5614e+06,3.05822e+06
1906,8.5614e+06,2.29556e+07
1908,1.97027e+07,2.29556e+07
1910,7.47183e+06,2.29556e+07
1908,7.47183e+06,488294
1908,7.47183e+06,6.83951e+06
1910,2.26434e+06,6.83951e+06
1912,1.17564e+06,6.83951e+06
1909,1.17564e+06,8.64315e+06
1911,7.90741e+06,8.64315e+06
1913,421277,8.64315e+06
1913,421277,966574
1913,421277,2.34069e+06
1915,5.32938e+06,2.34069e+06
1913,5.32938e+06,7.46667e+06
1915,1.01186e+07,7.46667e+06
1915,1.01186e+07,562500
1915,1.01186e+07,3.44231e+06
1917,6.27376e+06,3.44231e+06
1913,6.27376e+06,8.672e+06
1915,7.55978e+06,8.672e+06
1917,7.01128e+06,8.672e+06
1913,7.01128e+06,4.23671e+06
1915,7.8871e+06,4.23671e+06
1914,7.8871e+06,6.1502e+06
1916,7.60392e+06,6.1502e+06
1913,7.60392e+06,3.10928e+06
1915,6.16201e+06,3.10928e+06
1917,4.329e+06,3.10928e+06
1916,4.329e+06,5.4771e+06
1916,4.329e+06,2.63927e+06
1916,4.329e+06,584270
1918,1.065e+07,584270
1917,1.065e+07,6.97674e+06
1904,1.065e+07,8.69004e+06
1906,2.71856e+07,8.69004e+06
1906,2.71856e+07,5.78571e+06
1908,1.42294e+07,5.78571e+06
1907,1.42294e+07,5.50785e+06
1909,7.89873e+06,5.50785e+06
1909,7.89873e+06,3.30625e+07
1909,7.89873e+06,1.7572e+06
1911,3.5469e+06,1.7572e+06
1907,3.5469e+06,3.31348e+06
1909,5.5646e+06,3.31348e+06
1903,5.5646e+06,1.18935e+07
1903,5.5646e+06,785388
1905,5.8865e+06,785388
1904,5.8865e+06,3.79779e+06
1906,1.2316e+06,3.79779e+06
1903,1.2316e+06,2.69526e+06
1905,6.83228e+06,2.69526e+06
1901,6.83228e+06,3.83254e+06
1903,2.40921e+06,3.83254e+06
1905,2.08244e+06,3.83254e+06
1902,2.08244e+06,2.98577e+06
1904,1.31707e+06,2.98577e+06
1904,1.31707e+06,3.98438e+06
1906,5.33523e+06,3.98438e+06
1899,5.33523e+06,3.2905e+06
1901,1.14e+07,3.2905e+06
1901,1.14e+07,3.21407e+06
1901,1.14e+07,2.80323e+06
1903,6.05286e+06,2.80323e+06
1903,6.05286e+06,757322
1903,6.05286e+06,421286
1903,6.05286e+06,391453
1905,2.56e+06,391453
1902,2.56e+06,6.37121e+06
1904,9.4269e+06,6.37121e+06
1904,9.4269e+06,1.30028e+06
1906,1.39243e+06,1.30028e+06
1908,824590,1.30028e+06
1906,824590,2.37679e+06
1908,975543,2.37679e+06
1908,975543,5.84034e+06
1908,975543,1.50855e+06
1910,1.10359e+06,1.50855e+06
1912,1.48219e+07,1.50855e+06
1912,1.48219e+07,1.14792e+07
1914,497854,1.14792e+07
1916,1.13427e+06,1.14792e+07
1916,1.13427e+06,430769
1916,1.13427e+06,2.13292e+06
1918,2.41324e+06,2.13292e+06
1913,2.41324e+06,1.10524e+07
1915,3.10213e+07,1.10524e+07
1917,942857,1.10524e+07
1919,883333,1.10524e+07
1916,883333,5.01732e+06
1918,3.29118e+07,5.01732e+06
1920,1.35211e+06,5.01732e+06
1920,1.35211e+06,876712
1920,1.35211e+06,2.79143e+07
1918,1.35211e+06,3.43885e+06
1920,1.85e+06,3.43885e+06
1922,1.00901e+06,3.43885e+06
1920,1.00901e+06,6e+06
1922,1.59381e+07,6e+06
1924,3.04278e+06,6e+06
1924,3.04278e+06,24316.1
1926,1.77348e+06,24316.1
1922,1.77348e+06,4.44088e+06
1922,1.77348e+06,623188
1924,3.15265e+06,623188
1923,3.15265e+06,6.77551e+06
1925,3.33602e+06,6.77551e+06
1925,3.33602e+06,3.35849e+06
1924,3.33602e+06,1.15052e+07
1924,3.33602e+06,430168
1924,3.33602e+06,5.84615e+06
1923,3.33602e+06,4.5931e+06
1925,3.28571e+06,4.5931e+06
1927,2.27103e+06,4.5931e+06
1929,1.2948e+06,4.5931e+06
1931,5.28571e+06,4.5931e+06
1931,5.28571e+06,700997
1931,5.28571e+06,5.39048e+06
1931,5.28571e+06,4.1027e+06
1933,4.44286e+06,4.1027e+06
1933,4.44286e+06,3.49758e+06
1933,4.44286e+06,1.15584e+07
1935,51575.9,1.15584e+07
1935,51575.9,3.8e+06
1937,2.21842e+06,3.8e+06
1939,8.14062e+06,3.8e+06
1937,8.14062e+06,4.06491e+07
1939,8.08333e+06,4.06491e+07
1935,8.08333e+06,9.26961e+06
1937,9.88485e+06,9.26961e+06
1936,9.88485e+06,2.71978e+06
1931,9.88485e+06,4.10922e+06
1933,1.25652e+07,4.10922e+06
1935,2.16757e+07,4.10922e+06
1932,2.16757e+07,2.78217e+07
1934,8.48679e+06,2.78217e+07
1934,8.48679e+06,5.81752e+06
1936,2.11111e+06,5.81752e+06
1938,605128,5.81752e+06
1940,1.74837e+06,5.81752e+06
1940,1.74837e+06,500000
1942,4.36646e+06,500000
1944,367387,500000
1941,367387,1.96889e+07
1939,367387,6.4375e+06
1941,5.19433e+06,6.4375e+06
1943,236486,6.4375e+06
1945,2.2924e+06,6.4375e+06
1944,2.2924e+06,341053
1946,7.69022e+06,341053
1946,7.69022e+06,1.26235e+06
1946,7.69022e+06,4.17763e+06
1944,7.69022e+06,3.17582e+06
1946,6.04015e+06,3.17582e+06
1948,2.22128e+06,3.17582e+06
1950,3.94643e+06,3.17582e+06
1948,3.94643e+06,1.19348e+07
1950,7.6135e+06,1.19348e+07
1950,7.6135e+06,5.54639e+06
1952,7.11856e+06,5.54639e+06
1949,7.11856e+06,7.5e+06
1951,5.61088e+06,7.5e+06
1953,6.125e+06,7.5e+06
1951,6.125e+06,1.80208e+07
1951,6.125e+06,1.21466e+06
1953,3.1497e+06,1.21466e+06
1953,3.1497e+06,1.44706e+07
1955,151429,1.44706e+07
1957,6.19565e+06,1.44706e+07
1959,853583,1.44706e+07
1957,853583,7.22917e+06
1959,4.8139e+06,7.22917e+06
1948,4.8139e+06,5.94138e+06
1950,1.47727e+07,5.94138e+06
1947,1.47727e+07,4.45585e+06
1946,1.47727e+07,4.31183e+06
1948,1.38812e+07,4.31183e+06
1950,1.41818e+06,4.31183e+06
1945,1.41818e+06,6.78592e+06
1947,1.01504e+07,6.78592e+06
1949,7.10355e+06,6.78592e+06
1941,7.10355e+06,1.9988e+07
1943,8.09497e+06,1.9988e+07
1941,8.09497e+06,1.00653e+07
1943,4.84064e+06,1.00653e+07
1935,4.84064e+06,2.63302e+07
1937,1.16124e+07,2.63302e+07
1939,6.52761e+06,2.63302e+07
1939,6.52761e+06,1.03553e+07
1941,2.33333e+06,1.03553e+07
1943,2.30279e+06,1.03553e+07
1943,2.30279e+06,2.15758e+06
1939,2.30279e+06,2.49704e+06
1941,3.26337e+06,2.49704e+06
1943,5.53801e+06,2.49704e+06
1941,5.53801e+06,7.15812e+06
1943,1.27397e+07,7.15812e+06
1945,371508,7.15812e+06
1943,371508,2.9715e+06
1945,4.90504e+06,2.9715e+06
1947,104972,2.9715e+06
1946,104972,3.26848e+06
1946,104972,7.16355e+06
1946,104972,2.32121e+06
1946,104972,5.75e+06
1948,5.92797e+06,5.75e+06
1947,5.92797e+06,6.02899e+06
1946,5.92797e+06,1.10811e+06
1946,5.92797e+06,1.12281e+06
1948,2.55959e+07,1.12281e+06
1945,2.55959e+07,1.24733e+07
1945,2.55959e+07,1.975e+06
1947,1.18344e+07,1.975e+06
1946,1.18344e+07,1.47285e+06
1942,1.18344e+07,2.34896e+06
1942,1.18344e+07,4.64737e+06
1944,6.96169e+06,4.64737e+06
1942,6.96169e+06,1.26471e+07
1944,290909,1.26471e+07
1944,290909,846995
1946,740648,846995
1948,834225,846995
1948,834225,2.13699e+06
1948,834225,2.44218e+06
1948,834225,3.77406e+06
1950,1.11163e+06,3.77406e+06
1950,1.11163e+06,2.46119e+06
1952,7.4398e+06,2.46119e+06
1952,7.4398e+06,2.51648e+06
1952,7.4398e+06,1.45735e+06
1954,1.54448e+06,1.45735e+06
1956,452282,1.45735e+06
1956,452282,9.62376e+06
1958,3.46106e+06,9.62376e+06
1958,3.46106e+06,1.24632e+06
1960,2.15666e+06,1.24632e+06
1959,2.15666e+06,1.90909e+06
1959,2.15666e+06,520256
1959,2.15666e+06,3.95556e+06
1961,7.96537e+06,3.95556e+06
1961,7.96537e+06,190104
1961,7.96537e+06,410256
1961,7.96537e+06,3.11951e+07
1963,5e+06,3.11951e+07
1960,5e+06,2.63484e+06
1962,7.21795e+06,2.63484e+06
1961,7.21795e+06,2.53866e+06
1961,7.21795e+06,404110
1963,546569,404110
1965,1.9703e+06,404110
1965,1.9703e+06,350181
1967,13986,350181
1965,13986,1.09773e+07
1967,9.87296e+06,1.09773e+07
1964,9.87296e+06,7.91473e+06
1966,1.49265e+06,7.91473e+06
1964,1.49265e+06,4.56459e+06
1966,4.45148e+06,4.56459e+06
1966,4.45148e+06,1.15385e+06
1968,1.12903e+07,1.15385e+06
1967,1.12903e+07,4.13428e+06
1967,1.12903e+07,3.4786e+06
1969,6.379e+06,3.4786e+06
1969,6.379e+06,3.18e+06
1971,3.1875e+06,3.18e+06
1971,3.1875e+06,263066
1971,3.1875e+06,6.86792e+06
1973,3.2724e+06,6.86792e+06
1973,3.2724e+06,2.02762e+06
1975,5.86166e+06,2.02762e+06
1975,5.86166e+06,12195.1
1969,5.86166e+06,6.2827e+06
1971,7.06098e+06,6.2827e+06
1969,7.06098e+06,5.29363e+06
1971,4.29752e+06,5.29363e+06
1970,4.29752e+06,4.52821e+06
1972,7.34728e+06,4.52821e+06
1971,7.34728e+06,2.7775e+07
1973,3.33333e+06,2.7775e+07
1971,3.33333e+06,5.07048e+06
1973,1.68586e+07,5.07048e+06
1970,1.68586e+07,6.85855e+06
1972,3.07888e+06,6.85855e+06
1972,3.07888e+06,7.79227e+06
1974,6.50798e+06,7.79227e+06
1971,6.50798e+06,3.22222e+07
1973,4.53465e+06,3.22222e+07
1973,4.53465e+06,4.39906e+06
1975,8.53939e+06,4.39906e+06
1975,8.53939e+06,3.19608e+06
1977,895561,3.19608e+06
1975,895561,3.67227e+06
1975,895561,2.16456e+06
1977,2.42534e+06,2.16456e+06
1979,1.10345e+06,2.16456e+06
1981,618081,2.16456e+06
1983,1.25806e+06,2.16456e+06
1983,1.25806e+06,3.65414e+06
1985,784689,3.65414e+06
1987,3.84821e+06,3.65414e+06
1989,2.19101e+06,3.65414e+06
1989,2.19101e+06,202290
1989,2.19101e+06,1.37429e+07
1991,1.32611e+07,1.37429e+07
1989,1.32611e+07,6.33496e+06
1984,1.32611e+07,6.2e+06
1986,3.76434e+06,6.2e+06
1986,3.76434e+06,1.85818e+06
1984,3.76434e+06,2.30131e+06
1986,4.43662e+06,2.30131e+06
1986,4.43662e+06,4.09211e+06
1984,4.43662e+06,598566
1986,6.61093e+06,598566
1984,6.61093e+06,5.12828e+06
1986,5.19444e+06,5.12828e+06
1986,5.19444e+06,3.50235e+06
1984,5.19444e+06,3.45489e+06
1986,2.37647e+07,3.45489e+06
1982,2.37647e+07,1.9338e+07
1984,4.85714e+07,1.9338e+07
1986,466480,1.9338e+07
1988,4.80526e+06,1.9338e+07
1990,250825,1.9338e+07
1990,250825,5.8902e+06
1992,4.88776e+06,5.8902e+06
1994,1.47955e+07,5.8902e+06
1996,247283,5.8902e+06
1994,247283,1.22715e+07
1996,5.11538e+06,1.22715e+07
1998,2.88552e+06,1.22715e+07
2000,1.52184e+06,1.22715e+07
2000,1.52184e+06,7.61494e+06
2002,4.44147e+06,7.61494e+06
2002,4.44147e+06,2.24444e+07
2002,4.44147e+06,1.17824e+07
2004,5.92784e+06,1.17824e+07
2003,5.92784e+06,2.89872e+07
2005,4.00299e+06,2.89872e+07
2005,4.00299e+06,8.54217e+06
2007,7.62857e+06,8.54217e+06
2009,371014,8.54217e+06
2005,371014,6.0933e+06
2007,8.5534e+06,6.0933e+06
2002,8.5534e+06,4.12405e+06
2004,8.28421e+06,4.12405e+06
2001,8.28421e+06,4.14815e+06
2001,8.28421e+06,5.25641e+06
2003,4.77826e+06,5.25641e+06
2002,4.77826e+06,6.08951e+06
2004,4.28197e+06,6.08951e+06
2006,1.05652e+06,6.08951e+06
2008,583333,6.08951e+06
2010,3.18634e+06,6.08951e+06
2010,3.18634e+06,2.03719e+06
2012,733051,2.03719e+06
2012,733051,361272
2014,1.4039e+06,361272
2014,1.4039e+06,8.65482e+06
2014,1.4039e+06,1.68889e+06
2016,1.17453e+07,1.68889e+06
2014,1.17453e+07,8.67391e+06
2016,1.25e+07,8.67391e+06
2016,1.25e+07,1.13621e+07
2018,3.17578e+06,1.13621e+07
2018,3.17578e+06,5.76562e+06
2016,3.17578e+06,7.5188e+06
2018,7.01818e+06,7.5188e+06
2018,7.01818e+06,7.26667e+06
2020,3.57859e+06,7.26667e+06
2022,127273,7.26667e+06
2024,1.65823e+06,7.26667e+06
2026,1.64261e+06,7.26667e+06
2017,1.64261e+06,3.82077e+06
2019,2.15816e+06,3.82077e+06
2021,6.92308e+06,3.82077e+06
2015,6.92308e+06,1.13382e+07
2017,7.41975e+06,1.13382e+07
2019,542169,1.13382e+07
2021,2.15914e+06,1.13382e+07
2018,2.15914e+06,6.82182e+06
2020,534884,6.82182e+06
2022,4.425e+06,6.82182e+06
2022,4.425e+06,1.84291e+06
2022,4.425e+06,1.06667e+07
2024,6.78125e+06,1.06667e+07
2026,1.96341e+06,1.06667e+07
2028,2.56442e+06,1.06667e+07
2028,2.56442e+06,2.18182e+06
2028,2.56442e+06,1.23535e+07
2030,8.11058e+06,1.23535e+07
2025,8.11058e+06,7.07143e+06
2027,3.76438e+06,7.07143e+06
2029,5.38806e+06,7.07143e+06
2029,5.38806e+06,6.71856e+06
2029,5.38806e+06,7.47863e+06
2031,1.96676e+06,7.47863e+06
2033,5.20192e+06,7.47863e+06
2032,5.20192e+06,1.4007e+07
2034,1.23971e+06,1.4007e+07
2034,1.23971e+06,2.76923e+06
2034,1.23971e+06,175879
2034,1.23971e+06,2.65854e+06
2036,1.02202e+07,2.65854e+06
2038,825688,2.65854e+06
2038,825688,1.68966e+06
2037,825688,4.87821e+06
2037,825688,3.39091e+06
2039,1.69535e+07,3.39091e+06
2041,1.49836e+06,3.39091e+06
2043,234375,3.39091e+06
2045,2.65535e+06,3.39091e+06
2045,2.65535e+06,8.0553e+06
2045,2.65535e+06,2.82716e+06
2047,8.91176e+06,2.82716e+06
2047,8.91176e+06,1.70297e+06
2049,628079,1.70297e+06
2049,628079,68592.1
2051,897143,68592.1
2051,897143,1.27059e+06
2053,231250,1.27059e+06
2055,2.27576e+06,1.27059e+06
2055,2.27576e+06,1.92683e+06
2055,2.27576e+06,4.15909e+06
2053,2.27576e+06,5.5671e+06
2053,2.27576e+06,359517
2055,2.125e+06,359517
2057,7.36022e+06,359517
2057,7.36022e+06,68750
2059,5.056e+06,68750
2058,5.056e+06,1.57714e+07
2058,5.056e+06,835938
2057,5.056e+06,7.1619e+06
2059,7.5e+06,7.1619e+06
2061,1.83947e+07,7.1619e+06
2060,1.83947e+07,2.09e+07
2060,1.83947e+07,9.21212e+06
2060,1.83947e+07,5.69106e+06
2062,2.00614e+07,5.69106e+06
2059,2.00614e+07,9.6e+06
2061,6.44043e+07,9.6e+06
2053,6.44043e+07,1.0122e+07
2055,5.73016e+06,1.0122e+07
2055,5.73016e+06,2.70513e+07
2057,846154,2.70513e+07
2059,323370,2.70513e+07
2061,7.59901e+06,2.70513e+07
2061,7.59901e+06,741935
2059,7.59901e+06,4.5245e+06
2061,962175,4.5245e+06
2063,586035,4.5245e+06
2065,505618,4.5245e+06
2065,505618,1.99209e+06
2057,505618,4.51059e+06
2059,8.25625e+06,4.51059e+06
2061,9.18587e+06,4.51059e+06
2061,9.18587e+06,5e+06
2053,9.18587e+06,5.57822e+06
2055,3.7618e+07,5.57822e+06
2054,3.7618e+07,1.1978e+06
2056,6.14375e+06,1.1978e+06
2052,6.14375e+06,6.16216e+06
2050,6.14375e+06,3.51703e+06
2049,6.14375e+06,4.89381e+06
2051,1.04836e+07,4.89381e+06
2050,1.04836e+07,5.4486e+06
2048,1.04836e+07,1.82394e+06
2048,1.04836e+07,3.21528e+06
2050,1.10957e+07,3.21528e+06
2046,1.10957e+07,1.69068e+07
2048,6.02609e+07,1.69068e+07
2048,6.02609e+07,7.53e+06
2050,1.27419e+07,7.53e+06
2049,1.27419e+07,5.404e+07
2049,1.27419e+07,467925
2051,958763,467925
2053,2.61905e+07,467925
2055,994778,467925
2051,994778,8.30292e+06
2051,994778,1.19763e+06
2051,994778,23255.8
2050,994778,1.56028e+06
2052,7.43711e+06,1.56028e+06
2052,7.43711e+06,1.71613e+06
2052,7.43711e+06,1.29818e+07
2054,2.11875e+07,1.29818e+07
2056,97156.4,1.29818e+07
2056,97156.4,4.26549e+06
2055,97156.4,5.15408e+06
2057,1.59477e+06,5.15408e+06
2059,1.84685e+07,5.15408e+06
2056,1.84685e+07,2.07143e+06
2056,1.84685e+07,958801
2058,1.36223e+06,958801
2060,250000,958801
2059,250000,3.82507e+06
2061,6.54037e+06,3.82507e+06
2063,2.12465e+06,3.82507e+06
2063,2.12465e+06,1.21508e+07
2065,5.8125e+06,1.21508e+07
2062,5.8125e+06,5.5296e+06
2064,1.04286e+07,5.5296e+06
2060,1.04286e+07,7.92414e+07
2062,7.27612e+06,7.92414e+07
2064,5.8366e+06,7.92414e+07
2066,3.61161e+06,7.92414e+07
2066,3.61161e+06,2.21782e+06
2064,3.61161e+06,7.17153e+06
2066,1.48144e+07,7.17153e+06
2065,1.48144e+07,3.14721e+06
2067,3.39167e+06,3.14721e+06
2064,3.39167e+06,1.05057e+07
2063,3.39167e+06,1.35036e+06
2065,8.35859e+06,1.35036e+06
2065,8.35859e+06,1.52135e+07
2067,2.64552e+06,1.52135e+07
2069,4.06211e+06,1.52135e+07
2071,390244,1.52135e+07
2071,390244,5.22143e+06
2071,390244,4.68722e+06
2073,4.96764e+06,4.68722e+06
2073,4.96764e+06,4.64122e+06
2075,1.89453e+06,4.64122e+06
2077,3.54906e+06,4.64122e+06
2077,3.54906e+06,1.23164e+06
2075,3.54906e+06,4.84457e+06
2077,5.05797e+06,4.84457e+06
2071,5.05797e+06,3.55612e+06
2073,1.35388e+07,3.55612e+06
2072,1.35388e+07,2.03413e+06
2072,1.35388e+07,8.0122e+06
2068,1.35388e+07,5.06504e+06
2071,4.925e+07,5.06504e+06
2071,4.925e+07,7.14685e+06
2067,4.925e+07,6.88841e+06
2069,1.13624e+06,6.88841e+06
2069,1.13624e+06,338415
2069,1.13624e+06,1.9646e+06
2069,1.13624e+06,8.08451e+06
2071,3.38071e+06,8.08451e+06
2073,3.20323e+06,8.08451e+06
2068,3.20323e+06,9.50388e+06
2070,1.35738e+07,9.50388e+06
2070,1.35738e+07,1.0878e+06
2072,2.41602e+06,1.0878e+06
2072,2.41602e+06,5.11351e+06
2074,9.0888e+06,5.11351e+06
2076,1.03966e+06,5.11351e+06
2068,1.03966e+06,7.32192e+06
2070,7.8169e+06,7.32192e+06
2063,7.8169e+06,1.27439e+07
2065,7.725e+06,1.27439e+07
2067,1.76648e+06,1.27439e+07
2067,1.76648e+06,4.03676e+06
2067,1.76648e+06,1.12121e+06
2067,1.76648e+06,507463
2067,1.76648e+06,328185
2069,4.88939e+06,328185
2062,4.88939e+06,5.76923e+06
2064,1.60944e+06,5.76923e+06
2063,1.60944e+06,893333
2065,2.4582e+06,893333
2063,2.4582e+06,1.2359e+07
2065,1.35302e+07,1.2359e+07
2067,1.36975e+07,1.2359e+07
2064,1.36975e+07,2.6129e+07
2064,1.36975e+07,9.23043e+06
2066,2.97436e+06,9.23043e+06
2068,8.1037e+06,9.23043e+06
2070,2.35623e+06,9.23043e+06
2070,2.35623e+06,9.28571e+06
2072,1.69972e+06,9.28571e+06
2071,1.69972e+06,912121
2073,2.56522e+07,912121
2072,2.56522e+07,5.93651e+06
2071,2.56522e+07,5.73604e+06
2073,6.89714e+06,5.73604e+06
2073,6.89714e+06,375610
2071,6.89714e+06,4.87072e+06
2070,6.89714e+06,2.23077e+06
2072,5.73333e+06,2.23077e+06
2074,1.21029e+07,2.23077e+06
2065,1.21029e+07,1.66768e+07
2067,1.7135e+07,1.66768e+07
2065,1.7135e+07,2.06832e+06
2065,1.7135e+07,862620
2065,1.7135e+07,6.57962e+06
2067,2.93271e+06,6.57962e+06
2069,2.56364e+06,6.57962e+06
2064,2.56364e+06,1.3125e+07
2066,6.36194e+06,1.3125e+07
2068,3.99582e+06,1.3125e+07
2068,3.99582e+06,1.8951e+06
2068,3.99582e+06,1.38384e+06
2070,781853,1.38384e+06
2068,781853,1.61331e+06
2070,1.88571e+06,1.61331e+06
2072,675439,1.61331e+06
2071,675439,7.29286e+06
2073,865169,7.29286e+06
2075,758294,7.29286e+06
2077,2.6e+06,7.29286e+06
2079,3.52941e+06,7.29286e+06
2079,3.52941e+06,285417
2078,3.52941e+06,3.55686e+06
2080,2.08648e+06,3.55686e+06
2082,1.09771e+06,3.55686e+06
2082,1.09771e+06,1.60372e+06
2076,1.09771e+06,4.73163e+06
2078,2.28409e+06,4.73163e+06
2075,2.28409e+06,7.43911e+06
2077,4.99112e+06,7.43911e+06
2073,4.99112e+06,5.42126e+06
2073,4.99112e+06,1.37339e+06
2073,4.99112e+06,1.87755e+06
2075,1.10824e+07,1.87755e+06
2067,1.10824e+07,1.15913e+07
2069,1.34429e+08,1.15913e+07
2071,983766,1.15913e+07
2070,983766,7.75735e+06
2070,983766,100000
2072,8.47945e+06,100000
2074,2.15441e+06,100000
2076,2.02424e+06,100000
2074,2.02424e+06,4.28274e+06
2076,3.173e+06,4.28274e+06
2078,94339.6,4.28274e+06
2073,94339.6,5.36735e+06
2075,3.76159e+06,5.36735e+06
2077,1.2042e+06,5.36735e+06
2076,1.2042e+06,5.53409e+06
2078,105670,5.53409e+06
2078,105670,712575
2080,5.80251e+06,712575
2077,5.80251e+06,4.18413e+06
2079,1.68116e+06,4.18413e+06
2078,1.68116e+06,1.74463e+07
2080,6.11583e+06,1.74463e+07
2082,745318,1.74463e+07
2082,745318,1.43534e+06
2084,248744,1.43534e+06
2086,1.08936e+06,1.43534e+06
2086,1.08936e+06,2.69672e+06
2086,1.08936e+06,1.38124e+06
2088,3.48378e+06,1.38124e+06
2090,1.87238e+06,1.38124e+06
2087,1.87238e+06,2.38387e+07
2087,1.87238e+06,757576
2089,1.09423e+08,757576
2087,1.09423e+08,4.04128e+06
2087,1.09423e+08,785185
2089,1.61203e+07,785185
2086,1.61203e+07,2.98356e+06
2084,1.61203e+07,8.23438e+06
